-269.871063837787, 0.0000028004640128606655
-264.45696895768884, 0.0000014029092975448308
-258.9569704706413, 0.000002794157325244413
-242.96954041023542, 0.000004223509423684612
-248.7920100912034, 0.000002792938740160867
-237.3776815121316, 0.0000014013681305510064
-232.09835458204944, 0.000004195303397749609
-227.9150205882424, 0.000002791804213261119
-216.55469010660295, 0.000001405012769871656
-211.20765130339043, 0.00000418602477849463
-200.5618297470213, 0.0000071609910936683474
-205.83767195035452, 0.0000056475726132917635
-195.14079330013084, 0.000015246982331741749
-180.03646037269, 0.00001962976106496117
-168.3571374276215, 0.000016759753998089188
-161.7047499676548, 0.000014005635245881799
-153.4500183331105, 0.000029698268737168067
-157.16013397992245, 0.00001819597385258052
-141.09836744910956, 0.00003981055879430121
-125.61994471973321, 0.000071002585174535
-119.80039258011726, 0.00008501742713039247
-131.53079100430102, 0.00006350170203668485
-115.15295187308755, 0.00011837977442029177
-105.35734741058621, 0.00015680425462869673
-98.22977765051337, 0.0001322184599942043
-88.04224627037513, 0.00022332814409770668
-78.16095778493928, 0.000340876883033815
-67.38527410319494, 0.0004246121975478065
-56.67753913939566, 0.000611458510534508
-50.63668653251517, 0.000862354211317081
-46.14294963569421, 0.0011195478179344598
-39.96751114278669, 0.0016586023739724066
-35.53265065614812, 0.0024636587892232073
-29.933270662596897, 0.003839620889974372
-24.762565466578053, 0.006195874903524628
-19.952792867609503, 0.0098629221354
-14.069301188146255, 0.015162135789313093
-2.9414693550839957, 0.02407316774836993
2.4849992268247547, 0.0242406253092481
12.514980086099627, 0.015527792467412802
18.013643961386265, 0.010642785022483647
23.822568312248904, 0.006653379298779734
28.4947249896735, 0.004216969435365628
33.89606848723963, 0.002735027552860152
38.91048647869968, 0.001758219880824208
44.558103011297476, 0.001196304555560506
50.47074416770772, 0.000882491827922482
55.75351928226047, 0.0006701044514695593
60.513544767927954, 0.0004910626719429707
70.96967424263505, 0.0003424975075634093
81.75440626330112, 0.00024526650598077416
97.81289794784362, 0.00012699122131238562
87.266724010404, 0.00017034119026637732
109.34475511058116, 0.0001094958879941559
93.47322265086905, 0.00017257438728984282
120.05244151318658, 0.00009969510018562847
112.52723217123406, 0.0000917580959025995
130.9134791395524, 0.00005122496918808482
124.9070782012904, 0.00006945993590397971
141.18713887755217, 0.00004463973765731696
147.04601627218284, 0.00003760145173010794
151.98917274206457, 0.000029775969255297773
157.70066881898907, 0.000023260401029255767
163.20333050015205, 0.000013495388713467146
167.93891921469327, 0.000009636021101091656
178.86623133179506, 0.000016617471549459816
184.3475071480413, 0.000005557215381358996
194.9755283247652, 0.000008416248892968727
199.1594324358902, 0.000005472007385152161
210.86381967362746, 0.0000150867865840442
215.9027917720851, 0.000004085364324300564
221.5457662673486, 0.0000026954012958726614
226.94067331517016, 0.0000013476464590827641
232.48816610204307, 0.00001910504628120655
236.88808213392582, 0.000009363340522586225
241.67244447426873, 0.000012615263324434511
248.9395572285627, 0.000011052965391325891
253.86234305275985, 0.00000810984322639071
258.81073059615045, 0.0000027275626063126983
264.3693280258722, 0.0000013561517709528722
-9.065519108552508, 0.020493546710686972
-61.66889908518334, 0.0004871160074108673
-72.91078875621037, 0.0004044867949277945
-83.39175620089861, 0.0002954342405266568
-93.86797381895553, 0.00020356388578204388
-108.4575412997425, 0.00011778646962647597
-137.6642252557781, 0.000055299460032313614
-147.76235667398134, 0.00003679267377043305
-174.36518567072298, 0.000022847563989940958
-184.85090294204258, 0.000017689394134119685
-190.10801105759631, 0.00001853955110249733
-221.50816495197918, 0.000004274836131391522
7.442978331290988, 0.020956838741927226
66.67046652797171, 0.0004353250747849835
76.83414555368728, 0.0002926877029298165
102.43096126991378, 0.00010848675243962041
135.52680327168065, 0.00004310611064500542
173.13593053853532, 0.000015062272728750178
188.58141677828763, 0.000007135901540520731
206.24032222823865, 0.000005388685044417741
